Country Name,Country Code,Indicator Code,Indicator Name,Date,value
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,56.9749738635064
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,58.2186818634039
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.4143245789125
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,762.916630385476
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,65.1163531369423
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,61.4330628156846
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,63.1957873629421
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1987,22.3725438922195
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1987,1005.87980311668
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1987,70.7040444066198
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1987,66.0453339255716
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,68.284758028733
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,41.4091240771061
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,15952.68119067
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,78.3081710058787
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,71.6428965762354
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,74.8851443448472
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,21.9083866831835
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,768.962104007485
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,64.4488874564141
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,60.8110629478712
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,62.5579689739685
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,359.326912919695
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,51.9495831923283
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,48.8004879473484
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,50.3882712163046
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,22.0927918032772
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,507.243305765323
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,59.9686804048214
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,57.370681872528
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,58.607849591364
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,22.0560772706313
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,799.890888513904
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,65.4065970210141
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,61.6901905765572
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,63.468878489434
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1988,21.9919327569789
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1988,1097.59269526435
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1988,70.9489121343971
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1988,66.1905583286226
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,68.4739327418477
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,40.3481893855879
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,16570.748501742
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,78.5642612111989
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,71.8776685273583
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,75.1297609858404
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.4549674543924
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,783.936790840428
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,64.7126591869144
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,61.0202954568316
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,62.7925574942784
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,386.334125080607
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,52.0788774339086
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,48.8772930995647
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,50.4907292563364
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.4677255143952
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,495.609818590969
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,60.3646265952338
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,57.7592099540446
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,59.0025447027878
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.5717381581483
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,814.472576728121
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,65.688867597156
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,61.9164777701257
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,63.7210649797481
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1989,22.5763099398961
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1989,1143.05980189082
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1989,71.154118230559
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1989,66.2797231530277
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,68.6146447387626
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,39.4413503437467
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),1990,9931843.479
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,18474.3351231785
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,78.7740632988082
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,71.9996609716962
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,75.2939226921621
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,32.6250055962503
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),1990,23144580.969
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,886.099099594459
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,64.9678224295138
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,61.2107216204154
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,63.0129050590819
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),1990,4070712.1
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,459.578170316124
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,52.1899798100578
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,48.937800293245
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,50.5754233312143
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,33.5897775853659
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),1990,6882258.869
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,522.028316704539
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,60.7522332350956
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,58.1402143403942
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,59.3892375168157
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,33.0047639326329
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),1990,19073868.869
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,919.484897572765
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,65.9642967120621
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,62.1250277936273
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,63.9604095513741
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1990,32.7926582615419
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),1990,12191610.0
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1990,1335.81929969139
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1990,71.3601155780108
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1990,66.3438511438332
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,68.7421136745634
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1991,39.0845790490518
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),1991,9938720.725
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,19379.2887767602
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,78.9525067526335
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,72.1704564044639
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,75.4678102904442
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1991,33.5870385493641
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),1991,23110179.614
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,841.656087136781
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,65.2132896683163
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,61.4015206855403
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,63.2298975311028
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),1991,4053279.824
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,501.889463430142
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,52.309634998352
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,49.0134209701892
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,50.6710633312465
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1991,34.3689507123908
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),1991,6896930.626
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,482.339204742397
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,61.1243095638082
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,58.492575006618
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,59.7527843336885
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1991,33.9821951674996
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),1991,19056899.79
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,869.273539161549
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,66.2286188939047
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,62.3333694289099
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,64.1955915645243
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1991,33.8399888450601
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),1991,12159969.164
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1991,1277.05666089583
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1991,71.5315673889408
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1991,66.4158738863201
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,68.8605121577688
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1992,38.8485723564133
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),1992,10049392.849
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,20721.0105258093
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,79.2082564500246
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,72.4280481665129
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,75.7249610110653
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1992,35.0940133925686
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),1992,31477939.014
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,853.836788098963
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,65.3896698456404
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,61.5316440184836
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,63.3803684598011
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),1992,4035847.548
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,359.716648919327
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,52.4584810648143
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,49.1266787228257
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,50.7986438242955
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1992,35.1054859302596
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),1992,6997613.148
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,496.069527828294
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,61.5030471395182
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,58.8351921280853
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,60.1132179327778
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1992,35.5130141641085
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),1992,27442091.466
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,892.885620464039
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,66.4216341800196
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,62.4788284140029
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,64.3619694862267
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1992,35.6479437245985
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),1992,20444478.318
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1992,1314.7470491477
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1992,71.5941112661943
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1992,66.3996165381038
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,68.8777692935744
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1993,38.5603223039787
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),1993,10101529.385
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1993,20720.6759684848
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1993,79.2314003922948
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1993,72.5422847012866
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1993,75.7951804132143
